path,fileClass,skill,anchor,anchorSource,realEditCount,derivedVersion,action
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/dom-and-screenshot/viewport-emulation.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/feature-catalog.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/mcp-parallel-instances/code-mode-invocation.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/mcp-parallel-instances/context-isolation.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/mcp-parallel-instances/dual-instance-parallel.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/mcp-parallel-instances/page-management.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/mcp-parallel-instances/session-cleanup.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",2,1.0.0.2,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/protocol-discovery/describe-domain.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/protocol-discovery/list-cdp-domains.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/protocol-discovery/raw-cdp-command.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/protocol-discovery/search-cdp-method.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",2,1.0.0.2,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/recovery-and-troubleshooting/cleanup-leak.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",2,1.0.0.2,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/recovery-and-troubleshooting/dead-session.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/recovery-and-troubleshooting/missing-browser.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/recovery-and-troubleshooting/port-conflict.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/feature-catalog/recovery-and-troubleshooting/sandbox-errors.md,feature-catalog,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/cli-bdg-lifecycle/install-version.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",12,1.0.0.12,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/cli-bdg-lifecycle/session-start.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",12,1.0.0.12,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/cli-bdg-lifecycle/session-stop.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",12,1.0.0.12,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/cli-bdg-lifecycle/status-json.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",12,1.0.0.12,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/console-and-network/console-list.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/console-and-network/cookies-retrieval.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/console-and-network/har-export.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/dom-and-screenshot/eval-javascript.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/dom-and-screenshot/query-selector.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/dom-and-screenshot/screenshot-capture.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/intra-routing-recall/automation.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",7,1.0.0.7,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/intra-routing-recall/cli.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",7,1.0.0.7,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/intra-routing-recall/holdout-cli.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",7,1.0.0.7,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/intra-routing-recall/holdout-troubleshoot.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",7,1.0.0.7,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/intra-routing-recall/install.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",6,1.0.0.6,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/intra-routing-recall/mcp.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",7,1.0.0.7,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/intra-routing-recall/negative.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",6,1.0.0.6,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/intra-routing-recall/troubleshoot.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",6,1.0.0.6,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/manual-testing-playbook.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/mcp-parallel-instances/chrome-devtools-1-navigate.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",14,1.0.0.14,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/mcp-parallel-instances/close-and-select-page.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",14,1.0.0.14,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/mcp-parallel-instances/dual-instance-parallel.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",14,1.0.0.14,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/mcp-parallel-instances/multi-tab-same-instance.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/mcp-parallel-instances/page-context-isolation.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",14,1.0.0.14,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/protocol-discovery/describe-page-domain.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/protocol-discovery/list-cdp-domains.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/protocol-discovery/search-cdp-method.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/recovery-and-failure/cleanup-leak.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",14,1.0.0.14,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/recovery-and-failure/dead-session.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",14,1.0.0.14,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/recovery-and-failure/invalid-url.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/manual-testing-playbook/recovery-and-failure/missing-browser.md,playbook,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/references/cdp-patterns.md,reference,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/references/session-management.md,reference,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-chrome-devtools/references/troubleshooting.md,reference,mcp-tooling/mcp-chrome-devtools,1.0.11.0,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/mcp-tooling/mcp-click-up/README.md,readme,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",15,1.1.0.15,compute
.skilled/skills/mcp-tooling/mcp-click-up/SKILL.md,skill-md,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",,1.1.0.0,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/FEATURE-CATALOG.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-attachments/download-file.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-attachments/list-attachments.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-attachments/upload-file.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-authentication/auth-status.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-authentication/clear-cache.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-authentication/direct-token.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-authentication/interactive-auth.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-authentication/list-default.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-authentication/logout.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-authentication/show-config.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-authentication/workspace-default.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-global-flags/debug-flag.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-global-flags/json-flag.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-global-flags/offline-flag.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-global-flags/version-flag.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-notes-comments/add-comment.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-notes-comments/list-comments.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-tag-management/add-tag.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-tag-management/remove-tag.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-completion/auto-note.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-completion/complete-with-note.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-completion/dry-run.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-completion/mark-complete.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-details/show-notes.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-details/show-offline.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-details/show-task.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-details/status-by-list.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-details/status-schema.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-details/task-context.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/all-tasks.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/cap-results.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/exclude-tag.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/filter-overdue.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/filter-tag.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/filter-team.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/filter-today.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/filter-week.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/json-output.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",7,1.1.0.7,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/list-assigned.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/mine-only.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/offline.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/stacked-filters.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-task-listing/verbose.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-time-tracking/log-manual.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-time-tracking/start-timer.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-time-tracking/stop-timer.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-time-tracking/timer-status.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-workspace/list-teams.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-workspace/prefetch.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/cupt-workspace/task-summary.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-high-priority/create-bulk-tasks.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-high-priority/create-task.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",11,1.1.0.11,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-high-priority/delete-task.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-high-priority/get-task.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-high-priority/get-workspace.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-high-priority/manage-comments.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-high-priority/search-tasks.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-high-priority/update-task.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",11,1.1.0.11,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/audit-logs.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/create-checklist-item.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/create-checklist.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/create-doc-page.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/delete-checklist-item.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/delete-checklist.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/feedback.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/get-custom-fields.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/get-dependencies.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/get-doc-pages.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/manage-chat.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/manage-guests.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/manage-webhooks.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/set-custom-field.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/update-checklist-item.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/update-checklist.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/update-doc-page.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/use-template.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-low-priority/user-groups.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-medium-priority/add-tag.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/mcp-tooling/mcp-click-up/feature-catalog/mcp-medium-priority/create-document.md,feature-catalog,mcp-tooling/mcp-click-up,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
