path	hit_lines	area	subarea	ext	md_fenced_lines	md_inline_lines
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-6/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-6/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-7/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-7/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-8/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-8/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-9/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-9/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-cloud/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex-cloud/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--codex/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--integration-patterns/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--integration-patterns/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--prompt-templates-2/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--prompt-templates-2/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--prompt-templates/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--prompt-templates/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--sandbox-modes-2/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--sandbox-modes-2/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--sandbox-modes/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--sandbox-modes/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--session-continuity-2/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--session-continuity-2/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--session-continuity/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-codex	json		
.opencode/skills/cli-external-orchestration/cli-codex/benchmark/reports/2026-08-08--manual-testing-playbook--session-continuity/source.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.0.0.0.md	8	skill:cli-external-orchestration	cli-codex	md	0	8
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.0.1.0.md	5	skill:cli-external-orchestration	cli-codex	md	0	5
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.1.0.0.md	4	skill:cli-external-orchestration	cli-codex	md	0	4
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.3.1.0.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.3.2.0.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.3.3.0.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.4.0.0.md	7	skill:cli-external-orchestration	cli-codex	md	0	7
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.4.1.0.md	9	skill:cli-external-orchestration	cli-codex	md	0	9
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.4.10.0.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.4.2.0.md	2	skill:cli-external-orchestration	cli-codex	md	0	2
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.4.6.0.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.4.7.0.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.4.8.0.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.4.9.0.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.5.0.0.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.6.0.0.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.8.0.0.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/changelog/v1.9.0.0.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/agent-routing/context-profile.md	2	skill:cli-external-orchestration	cli-codex	md	0	2
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/agent-routing/review-profile.md	2	skill:cli-external-orchestration	cli-codex	md	0	2
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/cli-invocation/gpt-5-5-model-lock.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/codex-cloud/codex-cloud-dispatch.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/git-preflight-advisory/git-preflight-advisory.md	4	skill:cli-external-orchestration	cli-codex	md	0	4
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/manual-testing-playbook.md	9	skill:cli-external-orchestration	cli-codex	md	0	9
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/prompt-templates/clear-scoring-quality-card.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/prompt-templates/prompt-templates-inventory.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/reasoning-effort/high-xhigh-override.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/sandbox-modes/read-only-sandbox.md	2	skill:cli-external-orchestration	cli-codex	md	0	2
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/session-continuity/full-auto-hooks.md	5	skill:cli-external-orchestration	cli-codex	md	0	5
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/auth-failure.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/budget-rejection.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/child-spec-gate.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/model-or-balance.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/node-modules-integrity.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/orphan-cleanup.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/partial-lineage-death.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/rate-limit.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/sandbox-permission.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/self-invocation.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/stdin-hang.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/timeout.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/transport-missing.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/manual-testing-playbook/stress/worktree-collision.md	1	skill:cli-external-orchestration	cli-codex	md	1	0
.opencode/skills/cli-external-orchestration/cli-codex/references/hook-contract.md	9	skill:cli-external-orchestration	cli-codex	md	2	7
.opencode/skills/cli-external-orchestration/cli-codex/references/providers-and-models.md	1	skill:cli-external-orchestration	cli-codex	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/README.md	2	skill:cli-external-orchestration	cli-cursor	md	0	2
.opencode/skills/cli-external-orchestration/cli-cursor/SKILL.md	5	skill:cli-external-orchestration	cli-cursor	md	1	4
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-07-29--manual-testing-playbook--goal-hook/skill-benchmark-report.json	4	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-07-29--manual-testing-playbook--goal-hook/skill-benchmark-report.md	4	skill:cli-external-orchestration	cli-cursor	md	0	4
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-07-29--manual-testing-playbook--goal-hook/source.md	3	skill:cli-external-orchestration	cli-cursor	md	0	3
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--agents-skills-rules/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--agents-skills-rules/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-10/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-10/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-11/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-11/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-12/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-12/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-13/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-13/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-14/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-14/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-15/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-15/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-16/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-16/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-17/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-17/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-18/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-18/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-19/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-19/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-2/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-2/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-20/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-20/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-21/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-21/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-22/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-22/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-23/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-23/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-24/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-24/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-25/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-25/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-26/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-26/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-27/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-27/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-28/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-28/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-3/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-3/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-4/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-4/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-5/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-5/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-6/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-6/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-7/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-7/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-8/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-8/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-9/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor-9/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--cursor/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--execution-modes/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--execution-modes/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--git-preflight-advisory/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--git-preflight-advisory/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--mcp-integration/skill-benchmark-report.json	1	skill:cli-external-orchestration	cli-cursor	json		
.opencode/skills/cli-external-orchestration/cli-cursor/benchmark/reports/2026-08-08--manual-testing-playbook--mcp-integration/source.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/changelog/v1.0.0.0.md	12	skill:cli-external-orchestration	cli-cursor	md	0	12
.opencode/skills/cli-external-orchestration/cli-cursor/changelog/v1.1.0.0.md	5	skill:cli-external-orchestration	cli-cursor	md	0	5
.opencode/skills/cli-external-orchestration/cli-cursor/changelog/v1.2.0.0.md	3	skill:cli-external-orchestration	cli-cursor	md	0	3
.opencode/skills/cli-external-orchestration/cli-cursor/changelog/v1.3.0.0.md	14	skill:cli-external-orchestration	cli-cursor	md	0	14
.opencode/skills/cli-external-orchestration/cli-cursor/changelog/v1.4.0.0.md	14	skill:cli-external-orchestration	cli-cursor	md	0	14
.opencode/skills/cli-external-orchestration/cli-cursor/changelog/v1.4.1.0.md	13	skill:cli-external-orchestration	cli-cursor	md	0	13
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/agents-skills-rules/command-roster-invocation.md	3	skill:cli-external-orchestration	cli-cursor	md	2	1
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/git-preflight-advisory/git-preflight-advisory.md	3	skill:cli-external-orchestration	cli-cursor	md	0	3
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/goal-hook/goal-hook.md	3	skill:cli-external-orchestration	cli-cursor	md	0	3
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/hooks/spec-gate-prebind-session-start.md	2	skill:cli-external-orchestration	cli-cursor	md	0	2
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/hooks/task-dispatch-guard-live-fire.md	1	skill:cli-external-orchestration	cli-cursor	md	0	1
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/manual-testing-playbook.md	6	skill:cli-external-orchestration	cli-cursor	md	0	6
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/auth-failure.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/budget-rejection.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/child-spec-gate.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/model-or-balance.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/node-modules-integrity.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/orphan-cleanup.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/partial-lineage-death.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/rate-limit.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/sandbox-permission.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/self-invocation.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/stdin-hang.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/timeout.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/transport-missing.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook/stress/worktree-collision.md	1	skill:cli-external-orchestration	cli-cursor	md	1	0
.opencode/skills/cli-external-orchestration/cli-cursor/references/shared-editor-config.md	2	skill:cli-external-orchestration	cli-cursor	md	0	2
.opencode/skills/cli-external-orchestration/cli-devin/README.md	1	skill:cli-external-orchestration	cli-devin	md	0	1
.opencode/skills/cli-external-orchestration/cli-devin/SKILL.md	15	skill:cli-external-orchestration	cli-devin	md	12	3
.opencode/skills/cli-external-orchestration/cli-devin/assets/prompt-templates.md	1	skill:cli-external-orchestration	cli-devin	md	1	0
