label,backend,ep,ml_compute_units,model_format,static_shapes,batch_size,iteration,latency_ms,per_item_latency_ms
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,4,1486.7223749970435,1486.7223749970435
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,5,1481.6562080013682,1481.6562080013682
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,6,263.0674590036506,263.0674590036506
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,7,1417.7811250046943,1417.7811250046943
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,8,1489.1242090016021,1489.1242090016021
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,9,1758.4125829962431,1758.4125829962431
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,10,1602.9727499990258,1602.9727499990258
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,11,1655.7722079960513,1655.7722079960513
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,12,1642.3261250020005,1642.3261250020005
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,13,1789.4385839972529,1789.4385839972529
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,14,1674.1695419987082,1674.1695419987082
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,15,1757.1352500017383,1757.1352500017383
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,16,1695.2022499972372,1695.2022499972372
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,17,1443.1260420024046,1443.1260420024046
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,18,1458.3261660009157,1458.3261660009157
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,19,1372.33974999981,1372.33974999981
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,20,1324.1427079992718,1324.1427079992718
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,21,1266.307042002154,1266.307042002154
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,22,1372.2130000023753,1372.2130000023753
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,23,1327.3677090037381,1327.3677090037381
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,24,1285.1344579976285,1285.1344579976285
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,25,1279.0317079998204,1279.0317079998204
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,26,1436.121375001676,1436.121375001676
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,27,1546.774957998423,1546.774957998423
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,28,1461.7671250016429,1461.7671250016429
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,29,1545.64583300089,1545.64583300089
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,30,1343.4324170011678,1343.4324170011678
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,31,1534.5697079974343,1534.5697079974343
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,32,1341.3600000058068,1341.3600000058068
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,33,1539.894749999803,1539.894749999803
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,34,1580.5995000046096,1580.5995000046096
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,35,1450.865792001423,1450.865792001423
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,36,1362.993416005338,1362.993416005338
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,37,1231.6476250052801,1231.6476250052801
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,38,1308.3295420001377,1308.3295420001377
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,39,1542.48829199787,1542.48829199787
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,40,1568.5824590036646,1568.5824590036646
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,41,1508.4903329989174,1508.4903329989174
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,42,1418.834042000526,1418.834042000526
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,43,1407.3010829961277,1407.3010829961277
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,44,1253.1973329969333,1253.1973329969333
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,45,1489.8737499970593,1489.8737499970593
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,46,1542.2912499998347,1542.2912499998347
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,47,1427.804417005973,1427.804417005973
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,48,1337.5770829952671,1337.5770829952671
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,49,1476.4977080048993,1476.4977080048993
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,50,1499.7612919978565,1499.7612919978565
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,51,1405.2379170025233,1405.2379170025233
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,52,1466.55795800325,1466.55795800325
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,53,1685.0643330035382,1685.0643330035382
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,54,1555.5797089982661,1555.5797089982661
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,55,1562.7129170025,1562.7129170025
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,56,327.1873330013477,327.1873330013477
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,57,1462.919666999369,1462.919666999369
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,58,1472.6294170031906,1472.6294170031906
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,59,1332.0790420038975,1332.0790420038975
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,60,1361.1134160018992,1361.1134160018992
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,61,1387.1245000045747,1387.1245000045747
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,62,1243.5181670007296,1243.5181670007296
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,63,1401.300416997401,1401.300416997401
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,64,1426.6937499996857,1426.6937499996857
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,65,1486.0322079985053,1486.0322079985053
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,66,1507.505667002988,1507.505667002988
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,67,1555.0320830006967,1555.0320830006967
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,68,1414.9879589967895,1414.9879589967895
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,69,1475.6050419964595,1475.6050419964595
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,70,1393.7932919943705,1393.7932919943705
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,71,1101.9071670016274,1101.9071670016274
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,72,1295.0772920012241,1295.0772920012241
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,73,1295.2905409983941,1295.2905409983941
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,74,1176.2630410012207,1176.2630410012207
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,75,1507.0622919956804,1507.0622919956804
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,76,1596.8733749978128,1596.8733749978128
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,77,1386.5664999975706,1386.5664999975706
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,78,1374.2492079982185,1374.2492079982185
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,79,1343.1161250045989,1343.1161250045989
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,80,1303.657917000237,1303.657917000237
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,81,1548.552166997979,1548.552166997979
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,82,1815.4747919979854,1815.4747919979854
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,83,1372.351375001017,1372.351375001017
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,84,1338.6642080004094,1338.6642080004094
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,85,1317.9977920008241,1317.9977920008241
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,86,1417.2928339976352,1417.2928339976352
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,87,1344.6157910002512,1344.6157910002512
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,88,1340.2919579966692,1340.2919579966692
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,89,1361.964750001789,1361.964750001789
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,90,1349.3079999971087,1349.3079999971087
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,91,1307.340416999068,1307.340416999068
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,92,1266.3746670004912,1266.3746670004912
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,93,1318.155957997078,1318.155957997078
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,94,1088.7767499953043,1088.7767499953043
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,95,1255.0654579972615,1255.0654579972615
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,96,1459.072917001322,1459.072917001322
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,97,1302.944542003388,1302.944542003388
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,98,1272.3627080049482,1272.3627080049482
compute-CPUAndGPU,onnx,CoreMLExecutionProvider,CPUAndGPU,MLProgram,0,1,99,1286.6659589999472,1286.6659589999472
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,0,159.88683400064474,159.88683400064474
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,1,179.61079200176755,179.61079200176755
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,2,276.4692500059027,276.4692500059027
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,3,245.3308750045835,245.3308750045835
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,4,214.28391700465,214.28391700465
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,5,195.86645800154656,195.86645800154656
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,6,169.07283299951814,169.07283299951814
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,7,157.78124999633292,157.78124999633292
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,8,282.1291669970378,282.1291669970378
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,9,205.47716700093588,205.47716700093588
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,10,173.32887499651406,173.32887499651406
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,11,223.4142920060549,223.4142920060549
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,12,192.3676250007702,192.3676250007702
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,13,199.80870900326408,199.80870900326408
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,14,159.3159999974887,159.3159999974887
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,15,170.07133299921406,170.07133299921406
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,16,262.82441600051243,262.82441600051243
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,17,234.4686249998631,234.4686249998631
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,18,223.84895799768856,223.84895799768856
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,19,205.0642499962123,205.0642499962123
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,20,197.75120900158072,197.75120900158072
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,21,92.22329099429771,92.22329099429771
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,22,206.66316699498566,206.66316699498566
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,23,248.62083299376536,248.62083299376536
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,24,136.27899999846704,136.27899999846704
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,25,208.03691699984483,208.03691699984483
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,26,200.3556670024409,200.3556670024409
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,27,237.3989170009736,237.3989170009736
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,28,193.20966600207612,193.20966600207612
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,29,260.32875000237254,260.32875000237254
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,30,241.8630409956677,241.8630409956677
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,31,223.62329199677333,223.62329199677333
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,32,193.4499999988475,193.4499999988475
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,33,224.64983299869346,224.64983299869346
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,34,261.35016699845437,261.35016699845437
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,35,202.38154099934036,202.38154099934036
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,36,162.51179200480692,162.51179200480692
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,37,249.5362909976393,249.5362909976393
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,38,195.373374997871,195.373374997871
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,39,206.1014580031042,206.1014580031042
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,40,200.70083299651742,200.70083299651742
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,41,210.3052079983172,210.3052079983172
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,42,174.3965829955414,174.3965829955414
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,43,194.9727500032168,194.9727500032168
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,44,38.16887500579469,38.16887500579469
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,45,237.87266699946485,237.87266699946485
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,46,255.27941699692747,255.27941699692747
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,47,163.2621669996297,163.2621669996297
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,48,184.89833299827296,184.89833299827296
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,49,172.26504199788906,172.26504199788906
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,50,147.03287499287399,147.03287499287399
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,51,141.21341700229095,141.21341700229095
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,52,180.7200830007787,180.7200830007787
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,53,277.6208330033114,277.6208330033114
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,54,203.7220830025035,203.7220830025035
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,55,164.7575000024517,164.7575000024517
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,56,152.28833300352562,152.28833300352562
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,57,135.52991700271377,135.52991700271377
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,58,191.5251669997815,191.5251669997815
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,59,156.22725000139326,156.22725000139326
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,60,144.673499999044,144.673499999044
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,61,233.0174579983577,233.0174579983577
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,62,210.2889169982518,210.2889169982518
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,63,175.17904200212797,175.17904200212797
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,64,147.34208400477655,147.34208400477655
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,65,136.25999999931082,136.25999999931082
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,66,152.12983400124358,152.12983400124358
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,67,148.62837500550086,148.62837500550086
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,68,169.6140420026495,169.6140420026495
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,69,169.3944169965107,169.3944169965107
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,70,215.6066669995198,215.6066669995198
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,71,99.65208399808034,99.65208399808034
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,72,197.32904100237647,197.32904100237647
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,73,192.59449999663047,192.59449999663047
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,74,117.02933399647009,117.02933399647009
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,75,175.48833299952094,175.48833299952094
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,76,174.92837499594316,174.92837499594316
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,77,212.03733300353633,212.03733300353633
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,78,160.73804200277664,160.73804200277664
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,79,323.9043749999837,323.9043749999837
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,80,176.95762500079582,176.95762500079582
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,81,184.0210419977666,184.0210419977666
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,82,171.3013749977108,171.3013749977108
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,83,221.0286659974372,221.0286659974372
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,84,243.18595899967477,243.18595899967477
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,85,190.6574999957229,190.6574999957229
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,86,213.3187090003048,213.3187090003048
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,87,184.16966700169723,184.16966700169723
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,88,166.24537500320002,166.24537500320002
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,89,182.4842499991064,182.4842499991064
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,90,179.50500000006286,179.50500000006286
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,91,179.91299999994226,179.91299999994226
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,92,171.8556659980095,171.8556659980095
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,93,193.3862500009127,193.3862500009127
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,94,38.262207999650855,38.262207999650855
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,95,228.21216699958313,228.21216699958313
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,96,294.96991699852515,294.96991699852515
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,97,174.04487499879906,174.04487499879906
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,98,192.8018329999759,192.8018329999759
compute-CPUAndNeuralEngine,onnx,CoreMLExecutionProvider,CPUAndNeuralEngine,MLProgram,0,1,99,185.0440830021398,185.0440830021398
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,0,67.10716700035846,67.10716700035846
