.opencode/plugins/sk-vision.js	../skills/sk-vision/vision-runtime/dist/plugin.js	yes	yes	.opencode/skills/sk-vision/vision-runtime/dist/plugin.js
.opencode/skills/mcp-code-mode/mcp-server/README.md	../README.md	yes	no	.opencode/skills/mcp-code-mode/README.md
.opencode/skills/sk-code/sk-code-mobile-cli/references/workflow-debug.md	../../shared/references/workflow-debug.md	yes	no	.opencode/skills/sk-code/shared/references/workflow-debug.md
.opencode/skills/sk-code/sk-code-mobile-cli/references/workflow-implement.md	../../shared/references/workflow-implement.md	yes	no	.opencode/skills/sk-code/shared/references/workflow-implement.md
.opencode/skills/sk-code/sk-code-mobile-cli/references/workflow-verify.md	../../shared/references/workflow-verify.md	yes	no	.opencode/skills/sk-code/shared/references/workflow-verify.md
.opencode/skills/sk-code/sk-code-obsidian/references/workflow-debug.md	../../shared/references/workflow-debug.md	yes	no	.opencode/skills/sk-code/shared/references/workflow-debug.md
.opencode/skills/sk-code/sk-code-obsidian/references/workflow-implement.md	../../shared/references/workflow-implement.md	yes	no	.opencode/skills/sk-code/shared/references/workflow-implement.md
.opencode/skills/sk-code/sk-code-obsidian/references/workflow-verify.md	../../shared/references/workflow-verify.md	yes	no	.opencode/skills/sk-code/shared/references/workflow-verify.md
.opencode/skills/sk-code/sk-code-opencode/references/workflow-debug.md	../../shared/references/workflow-debug.md	yes	no	.opencode/skills/sk-code/shared/references/workflow-debug.md
.opencode/skills/sk-code/sk-code-opencode/references/workflow-implement.md	../../shared/references/workflow-implement.md	yes	no	.opencode/skills/sk-code/shared/references/workflow-implement.md
.opencode/skills/sk-code/sk-code-opencode/references/workflow-verify.md	../../shared/references/workflow-verify.md	yes	no	.opencode/skills/sk-code/shared/references/workflow-verify.md
.opencode/skills/sk-code/sk-code-webflow/references/workflow-debug.md	../../shared/references/workflow-debug.md	yes	no	.opencode/skills/sk-code/shared/references/workflow-debug.md
.opencode/skills/sk-code/sk-code-webflow/references/workflow-implement.md	../../shared/references/workflow-implement.md	yes	no	.opencode/skills/sk-code/shared/references/workflow-implement.md
.opencode/skills/sk-code/sk-code-webflow/references/workflow-verify.md	../../shared/references/workflow-verify.md	yes	no	.opencode/skills/sk-code/shared/references/workflow-verify.md
.opencode/skills/sk-doc/scripts/audit_readmes.py	../sk-create-readme/scripts/audit_readmes.py	yes	no	.opencode/skills/sk-doc/sk-create-readme/scripts/audit_readmes.py
.opencode/skills/sk-doc/scripts/check-frontmatter-versions.sh	../shared/scripts/check-frontmatter-versions.sh	yes	no	.opencode/skills/sk-doc/shared/scripts/check-frontmatter-versions.sh
.opencode/skills/sk-doc/scripts/check_no_numbered_categories.py	../shared/scripts/check_no_numbered_categories.py	yes	no	.opencode/skills/sk-doc/shared/scripts/check_no_numbered_categories.py
.opencode/skills/sk-doc/scripts/extract_structure.py	../shared/scripts/extract_structure.py	yes	no	.opencode/skills/sk-doc/shared/scripts/extract_structure.py
.opencode/skills/sk-doc/scripts/frontmatter-version.mjs	../shared/scripts/frontmatter-version.mjs	yes	no	.opencode/skills/sk-doc/shared/scripts/frontmatter-version.mjs
.opencode/skills/sk-doc/scripts/init_skill.py	../sk-create-skill/scripts/init_skill.py	yes	no	.opencode/skills/sk-doc/sk-create-skill/scripts/init_skill.py
.opencode/skills/sk-doc/scripts/package_skill.py	../sk-create-skill/scripts/package_skill.py	yes	no	.opencode/skills/sk-doc/sk-create-skill/scripts/package_skill.py
.opencode/skills/sk-doc/scripts/quick_validate.py	../shared/scripts/quick_validate.py	yes	no	.opencode/skills/sk-doc/shared/scripts/quick_validate.py
.opencode/skills/sk-doc/scripts/validate-flowchart.sh	../sk-create-diagram/scripts/validate-flowchart.sh	yes	yes	.opencode/skills/sk-doc/sk-create-diagram/scripts/validate-flowchart.sh
.opencode/skills/sk-doc/scripts/validate_document.py	../shared/scripts/validate_document.py	yes	no	.opencode/skills/sk-doc/shared/scripts/validate_document.py
.opencode/skills/sk-doc/scripts/validate_skill_package.py	../sk-create-skill/scripts/validate_skill_package.py	yes	no	.opencode/skills/sk-doc/sk-create-skill/scripts/validate_skill_package.py
.opencode/skills/sk-git/scripts/hooks/opencode/sk-git-preflight-advisory.js	../../../../../plugins/sk-git-preflight-advisory.js	yes	no	.opencode/plugins/sk-git-preflight-advisory.js
.opencode/skills/system-deep-loop/deep-improvement/test-fixtures/060-stress-test/.cursor/agents/cp-improve-target.md	../../.claude/agents/cp-improve-target.md	yes	no	.opencode/skills/system-deep-loop/deep-improvement/test-fixtures/060-stress-test/.claude/agents/cp-improve-target.md
.opencode/skills/system-deep-loop/deep-improvement/test-fixtures/060-stress-test/.devin/agents/cp-improve-target/AGENT.md	../../../.claude/agents/cp-improve-target.md	yes	no	.opencode/skills/system-deep-loop/deep-improvement/test-fixtures/060-stress-test/.claude/agents/cp-improve-target.md
.opencode/skills/system-skill-advisor/runtime/lib/shared/embeddings	../../../../system-spec-kit/shared/embeddings	yes	no	.opencode/skills/system-spec-kit/shared/embeddings
.opencode/skills/system-spec-kit/runtime/cli/runtime	../dist	yes	no	.opencode/skills/system-spec-kit/runtime/dist
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/054-template-extra-header/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/implementation-summary.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/054-template-extra-header/plan.md	../053-template-compliant-level2/plan.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/plan.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/054-template-extra-header/tasks.md	../053-template-compliant-level2/tasks.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/tasks.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/055-template-missing-header/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/implementation-summary.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/055-template-missing-header/plan.md	../053-template-compliant-level2/plan.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/plan.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/055-template-missing-header/tasks.md	../053-template-compliant-level2/tasks.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/tasks.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/056-template-reordered-header/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/implementation-summary.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/056-template-reordered-header/plan.md	../053-template-compliant-level2/plan.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/plan.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/056-template-reordered-header/tasks.md	../053-template-compliant-level2/tasks.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/tasks.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/057-template-missing-anchor/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/implementation-summary.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/057-template-missing-anchor/plan.md	../053-template-compliant-level2/plan.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/plan.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/057-template-missing-anchor/tasks.md	../053-template-compliant-level2/tasks.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/tasks.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/058-template-reordered-anchor/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/implementation-summary.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/058-template-reordered-anchor/plan.md	../053-template-compliant-level2/plan.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/plan.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/058-template-reordered-anchor/tasks.md	../053-template-compliant-level2/tasks.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/tasks.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/061-template-optional-absent/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/implementation-summary.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/061-template-optional-absent/plan.md	../053-template-compliant-level2/plan.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/plan.md
.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/061-template-optional-absent/tasks.md	../053-template-compliant-level2/tasks.md	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/tasks.md
.opencode/skills/system-spec-kit/runtime/cli/tests/test-fixtures	../test-fixtures	yes	no	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures
.opencode/skills/system-spec-kit/runtime/hooks/opencode/system-spec-gate.js	../../../../../plugins/system-spec-gate.js	yes	no	.opencode/plugins/system-spec-gate.js
.opencode/skills/system-spec-kit/runtime/shared	../shared/dist	yes	no	.opencode/skills/system-spec-kit/shared/dist
.opencode/specs	../specs	no	no	specs
